State ID,State,Program Name,Type
8,Connecticut,Home Energy Solutions Loan Program,Loan Program
8,Connecticut,Property Tax Exemption for Renewable Energy Systems,Property Tax Incentive
8,Connecticut,Fuel Mix and Emissions Disclosure,Generation Disclosure
8,Connecticut,CEFIA - Residential Solar PV Rebate Program,Rebate Program
8,Connecticut,Norwich Public Utilities - Electric Vehicle Rebates,Rebate Program
8,Connecticut,Energy Storage Target,Energy Storage Target
8,Connecticut,On-Site Renewable DG Program,Grant Program
8,Connecticut,CCEF - Renewable Energy Projects in Pre-Development Program,Loan Program
8,Connecticut,Connecticut Hydrogen and Electric Automobile Purchase Rebate (CHEAPR),Rebate Program
8,Connecticut,VW Settlement Electric Vehicle Supply Equipment Grants,Grant Program
8,Connecticut,Electric Vehicle Fee Reduction,Other Incentive
8,Connecticut,,Solar/Wind Contractor Licensing
8,Connecticut,Sales and Use Tax Exemption for Energy-Efficient Products,Sales Tax Incentive
8,Connecticut,Operational Demonstration Program,Industry Recruitment/Support
8,Connecticut,Solar and Wind Contractor Licensing,Solar/Wind Contractor Licensing
8,Connecticut,Groton Utilities - Electric Vehicle Rebate Program,Rebate Program
8,Connecticut,CCEF - Project 150 Initiative,Grant Program
8,Connecticut,Energy Storage Solutions Program,Rebate Program
8,Connecticut,Energize Connecticut Residential and Commercial Rebates,Rebate Program
8,Connecticut,Interconnection Standards,Interconnection
8,Connecticut,Small Business & Municipal Loan Program,Loan Program
8,Connecticut,(Electric and Gas) Residential Rebate Program,Rebate Program
9,Delaware,Delaware Solar Rights Law,Solar/Wind Access Policy
9,Delaware,Delaware - Community Solar Rules,Community Solar Rules
9,Delaware,Sustainable Energy Utility (SEU) - Energy Star Appliance Rebates,Rebate Program
9,Delaware,Sustainable Energy Utility (SEU) - Efficiency Plus Homes Heating and Cooling Rebate Program,Rebate Program
9,Delaware,DEMEC Member Utilities - Green Energy Program Incentives,Rebate Program
9,Delaware,Net Metering,Net Metering
9,Delaware,Sustainable Energy Utility (SEU) - Energize Delaware Farm Loan Program,Loan Program
9,Delaware,Delaware Electric Cooperative - Beat the Peak With Electric Vehicles,Rebate Program
9,Delaware,Copy of Sustainable Energy Utility (SEU) - Non-Residential Efficiency Plus Rebate Program,Rebate Program
9,Delaware,SREC Procurement Program,Performance-Based Incentive
9,Delaware,Sustainable Energy Utility (SEU) - Non-Residential Efficiency Plus Financing Program,Loan Program
9,Delaware,Delaware Energy An$wers for Business,Grant Program
9,Delaware,Delaware Electric Cooperative - Green Energy Fund,Public Benefits Fund
9,Delaware,Sustainable Energy Utility (SEU) - Standard Lighting for Business Program,Rebate Program
9,Delaware,Delaware Municipal Electric Corporation - Green Energy Fund,Public Benefits Fund
9,Delaware,Home Performance with Energy Star Rebates,Rebate Program
9,Delaware,Energy Conservation Standards for State Facilities,Energy Standards for Public Buildings
9,Delaware,Sustainable Energy Utility,Public Benefits Fund
9,Delaware,Research and Development Grants,Grant Program
9,Delaware,Technology and Demonstration Grants,Grant Program
9,Delaware,Building Energy Code,Building Energy Code
9,Delaware,DEMEC - Green Power Program,Mandatory Utility Green Power Option
9,Delaware,Delaware Energy An$wers for Home Appliances,Grant Program
9,Delaware,Wind Access and Permitting Law,Solar/Wind Permitting Standards
9,Delaware,Sustainable Electric Utility (SEU)- SREC Purchase Program,Solar Renewable Energy Credit Program
9,Delaware,Solar Renewable Energy Credits (SRECs) Spot Market Program,Solar Renewable Energy Credit Program
9,Delaware,SREC Procurement Program,Solar Renewable Energy Credit Program
9,Delaware,Energy Efficiency Resource Standards,Energy Efficiency Resource Standard
9,Delaware,Delaware Electric Cooperative - Green Power Program,Mandatory Utility Green Power Option
9,Delaware,Sustainable Energy Utility (SEU) - Non-Residential Efficiency Plus Rebate Program,Rebate Program
9,Delaware,Delaware Energy Efficiency Investment Fund Rebates,Rebate Program
9,Delaware,DEMEC Member Utilities - Efficiency Smart Business Program,Rebate Program
9,Delaware,Delaware - Green Power Requirement For State Facilities,Green Power Purchasing
9,Delaware,Renewables Portfolio Standard,Renewables Portfolio Standard
9,Delaware,Energize Delaware Home Energy Loan Program,Loan Program
9,Delaware,Interconnection Guidelines,Interconnection
9,Delaware,Delmarva - Green Energy Fund,Public Benefits Fund
9,Delaware,Delmarva Power - Green Energy Program Incentives,Rebate Program
9,Delaware,Green Grant- Solar Hot Water and Geothermal program,Rebate Program
9,Delaware,Home Performance with Energy Star Loans,Loan Program
9,Delaware,Sustainable Energy Utility (SEU) – Energize Delaware Farm Grant Program,Grant Program
9,Delaware,Delaware Energy An$wers Home Performance Program,Rebate Program
9,Delaware,Sustainable Energy Utility (SEU) - Revolving Loan Fund,Loan Program
9,Delaware,Fuel Mix Disclosure,Generation Disclosure
9,Delaware,DEMEC - Green Energy Program Incentives,Rebate Program
9,Delaware,Sustainable Energy Utility (SEU) -  Home Energy-Efficiency Loan Program,Loan Program
9,Delaware,Sustainable Energy Utility (SEU) - Home Performance with ENERGY STAR,Rebate Program
9,Delaware,Solar Renewable Energy Credits (SRECs) Spot Market Program,Performance-Based Incentive
9,Delaware,Sustainable Electric Utility (SEU)- SREC Purchase Program,Rebate Program
9,Delaware,Mandatory Utility Green Power Options,Mandatory Utility Green Power Option
9,Delaware,Solar-Ready Zones,Solar Access Law/Guideline
9,Delaware,Dover Public Utilities - Green Energy Program Incentives,Rebate Program
9,Delaware,Electric Vehicle Charging Equipment Rebates,Rebate Program
9,Delaware,,Other Incentive
9,Delaware,DEMEC Member Utilities - Efficiency Smart Residential Program,Rebate Program
9,Delaware,Delaware Electric Cooperative - Green Energy Program Incentives,Rebate Program
9,Delaware,Delaware Clean Vehicle Rebate Program,Rebate Program
9,Delaware,Sustainable Energy Utility (SEU) - Green for Green Home Rebate,Rebate Program
12,Florida,City of Fort Lauderdale - Smart Watts Rebate Program,Rebate Program
12,Florida,Florida Public Utilities (Gas) - Residential Energy Efficiency Rebate Programs,Rebate Program
12,Florida,CIty of Jacksonville - Sustainable Building Certification Grant Program,Green Building Incentive
12,Florida,Beaches Energy Services - Solar Water Heating Rebate Program,Rebate Program
12,Florida,PV Rebate Program,Rebate Program
12,Florida,City of Jacksonville - Sustainable Public Buildings,Energy Standards for Public Buildings
12,Florida,Central Florida Gas - Energy Efficient Appliance Rebate Program,Rebate Program
12,Florida,JEA - Net Metering,Net Metering
12,Florida,"Clay Electric Cooperative, Inc - Solar Thermal Loans",Loan Program
12,Florida,Lakeland Electric - Residential Energy Efficiency Loan Program,Loan Program
12,Florida,,Other Policy
12,Florida,Lake Worth Utilities - Residential Solar Water Heating Rebate Program,Rebate Program
12,Florida,Florida Keys Electric Cooperative - Solar Loan Program,Loan Program
12,Florida,JEA - Green Power Program,Renewables Portfolio Standard
12,Florida,Miami-Dade County - Renovation for Energy Efficiency Loan (REEL) Program,Loan Program
12,Florida,CHELCO - Net Metering,Net Metering
12,Florida,Building Energy Code,Building Energy Code
12,Florida,Florida Public Utilities (Gas) - Commercial Energy Efficiency Rebates,Rebate Program
12,Florida,Florida Public Utilities - Solar Rebate Program,Rebate Program
12,Florida,Miami-Dade County - Green Lodging Program,Green Power Purchasing
12,Florida,Miami-Dade County - Residential Energy Star Appliance Rebate Program,Rebate Program
12,Florida,Solar and CHP Sales Tax Exemption,Sales Tax Incentive
12,Florida,Tampa Electric - Solar Rebate Program,Rebate Program
12,Florida,Solar Energy System Incentives Program,Rebate Program
12,Florida,Net Metering,Net Metering
12,Florida,Renewable Energy and Energy-Efficient Technologies Grants Program,Grant Program
12,Florida,Interconnection Standards,Interconnection
12,Florida,Renewable Energy Technologies Investment Tax Credit,Corporate Tax Credit
12,Florida,Renewable Energy Production Tax Credit,Corporate Tax Credit
12,Florida,Sales Tax Exemption Week for Energy Efficient Products,Sales Tax Incentive
12,Florida,Florida Power and Light - Solar Rebate Program,Rebate Program
12,Florida,New Smyrna Beach - Residential Energy Efficiency Rebate Program,Rebate Program
12,Florida,Orlando Utilities Commission - Solar Programs,Performance-Based Incentive
12,Florida,PV for Schools Educational Enhancement Program,Rebate Program
12,Florida,JEA - ShopSmart Financial Assistance,Loan Program
12,Florida,CIty of Jacksonville - Green Building Expedited Plan Review,Green Building Incentive
12,Florida,JEA - Residential Energy Efficiency Rebate Program,Rebate Program
12,Florida,Fort Pierce Utilities Authority - Solar Water Heating Rebate,Rebate Program
12,Florida,Florida Power and Light - Residential Energy Efficiency Program,Rebate Program
12,Florida,CIty of Miami - Green Building Requirements,Building Energy Code
12,Florida,Miami-Dade County - Commercial Energy Star Appliance Rebate Program,Rebate Program
12,Florida,New Smyrna Beach - Solar Water Heating Rebate,Rebate Program
12,Florida,Energy Efficiency Goals,Energy Efficiency Resource Standard
12,Florida,Orlando Utilities Commission - Residential Energy Efficiency Rebate Program,Rebate Program
12,Florida,JEA Battery Incentive Program,Rebate Program
12,Florida,Florida - National Electric Vehicle Infrastructure (NEVI) Formula Grant Program,Grant Program
12,Florida,Miami-Dade County - Florida PACE Finance Programs,PACE Financing
12,Florida,City of Tallahassee Utilities - Solar Water Heating Rebate,Rebate Program
12,Florida,Gulf Power - Commercial Energy Efficiency EarthCents Program,Rebate Program
12,Florida,JEA - Commercial Energy Efficiency Rebate Program,Rebate Program
12,Florida,JEA - Commercial Energy Efficiency Loan Program,Loan Program
12,Florida,Progress Energy Florida - SunSense Residential PV Incentive Program,Rebate Program
12,Florida,Duke Energy Florida - SunSense Commercial PV Incentive Program,Rebate Program
12,Florida,Duke Energy Florida - Commercial Charger Rebate,Rebate Program
12,Florida,Capital Investment Tax Credit for Clean Energy,Industry Recruitment/Support
12,Florida,Renewable Energy Property Tax Exemption,Property Tax Incentive
12,Florida,Interconnection of Small Photovoltaic Systems,Interconnection
12,Florida,Solar and Energy Loan Fund (SELF),Loan Program
12,Florida,City of Jacksonville - Sustainable Building Program Ordinance,Energy Standards for Public Buildings
12,Florida,City of Jacksonville - Downtown Rooftop Regulations,Solar/Wind Access Policy
12,Florida,City of Miami - Green Building Energy Code,Energy Standards for Public Buildings
12,Florida,City of Miami - Green Building Density Bonus,Green Building Incentive
12,Florida,Broward County - Energy Sense Appliance Rebate Program,Rebate Program
12,Florida,Copy of Lake Worth Utilities - Energy Conservation Rebate Program,Rebate Program
12,Florida,Broward County - Green Building Policy,Energy Standards for Public Buildings
12,Florida,Gulf Power - Residential Energy Efficiency Programs,Rebate Program
12,Florida,Broward County - Rooftop Solar System Permit Standard,Solar/Wind Permitting Standards
12,Florida,Broward County - Green Power Purchasing Policy,Green Power Purchasing
12,Florida,Hillsborough County - Solar and Wind Standards,Solar/Wind Permitting Standards
12,Florida,Miami-Dade County - Solar System Permitting,Solar/Wind Permitting Standards
12,Florida,Town of Cutler Bay - Financing Initiative for Renewable and Solar Technology (FIRST),PACE Financing
12,Florida,Duke Energy Florida - SunSense Solar PV Rebate Program,Rebate Program
12,Florida,Innovation Incentive Program,Other Incentive
12,Florida,Miami-Dade County - Sustainable Buildings Program,Energy Standards for Public Buildings
12,Florida,"Clay Electric Cooperative, Inc - Energy Conservation Loans",Loan Program
12,Florida,City of Ocala Electric Utility - Residential Energy Efficiency Rebate Program,Rebate Program
12,Florida,City of Tallahassee Utilities - Solar Loans,Loan Program
12,Florida,Town of Lantana - GreenBiz Energy Collaborative Program,PACE Financing
12,Florida,Florida Public Utilities - Commercial Energy Efficiency Rebate Programs,Rebate Program
12,Florida,Orlando Utilities Commission - Home Energy Efficiency Fix-Up Program,Grant Program
12,Florida,Gainesville Regional Utilities - Solar Water Heating Rebate Program,Rebate Program
12,Florida,Lake County - Go Green Get Green Energy Efficiency Program,Rebate Program
12,Florida,Florida Power and Light - Sun Funds Solar-Electric (PV) Rebate Program,Rebate Program
12,Florida,Florida Farm to Fuel Grants Program,Grant Program
12,Florida,Florida PACE programs,PACE Financing
12,Florida,Duke Energy Florida - SunSense Schools Program,Other Incentive
12,Florida,"Clay Electric Cooperative, Inc - Energy Smart Energy Efficiency Rebate Program",Rebate Program
12,Florida,"Clay Electric Cooperative, Inc - Energy Smart Solar Water Heater Rebate Program",Rebate Program
12,Florida,Fuel Mix Disclosure,Generation Disclosure
12,Florida,City of Tallahassee Utilities - Grant Programs,Grant Program
12,Florida,City of Longwood - Raising Energy Efficiency Rebate Program,Rebate Program
12,Florida,Gulf Power - Solar PV Program,Rebate Program
12,Florida,Gainesville Regional Utilities- Low-Interest Energy Efficiency Loan Program,Loan Program
12,Florida,Beaches Energy Services - Commercial Energy Efficiency Rebate Program,Rebate Program
12,Florida,Orange County - Solar Hot Water Rebate Program,Rebate Program
